date,replies_count,retweets_count,likes_count
2020-03-26,0,5,7
2020-03-25,1,16,16
2020-03-25,3,71,87
2020-03-25,0,14,14
2020-03-25,0,8,14
2020-03-25,2,31,41
2020-03-25,71,338,479
2020-03-25,1,23,40
2020-03-24,0,40,27
2020-03-24,4,36,42
2020-03-24,3,21,43
2020-03-24,0,9,15
2020-03-24,2,33,50
2020-03-24,1,22,17
2020-03-23,2,200,251
2020-03-23,0,19,31
2020-03-23,0,13,25
2020-03-23,0,33,43
2020-03-23,1,32,48
2020-03-21,1,13,22
2020-03-20,0,11,32
2020-03-20,1,20,21
2020-03-20,0,6,7
2020-03-20,1,22,16
2020-03-20,1,26,34
2020-03-20,0,22,29
2020-03-19,3,28,30
2020-03-19,0,25,36
2020-03-19,0,23,33
2020-03-19,1,16,18
2020-03-19,0,18,34
2020-03-19,2,15,18
2020-03-19,0,11,12
2020-03-19,1,27,23
2020-03-19,0,5,7
2020-03-19,0,11,11
2020-03-19,0,26,31
2020-03-18,0,14,15
2020-03-18,0,32,30
2020-03-18,0,10,18
2020-03-18,0,20,21
2020-03-18,1,17,14
2020-03-18,0,16,13
2020-03-18,1,19,20
2020-03-17,1,23,41
2020-03-17,0,11,15
2020-03-17,7,144,214
2020-03-17,0,16,16
2020-03-17,6,31,36
2020-03-17,2,27,47
2020-03-17,0,22,29
2020-03-17,1,21,21
2020-03-17,1,25,31
2020-03-17,3,33,42
2020-03-17,0,15,18
2020-03-17,2,57,77
2020-03-16,13,165,212
2020-03-16,3,46,72
2020-03-16,0,29,42
2020-03-16,0,9,8
2020-03-16,0,70,155
2020-03-16,0,17,21
2020-03-16,3,26,42
2020-03-16,0,10,17
2020-03-16,1,26,29
2020-03-15,1,26,62
2020-03-14,1,122,117
2020-03-14,2,54,61
2020-03-13,8,214,284
2020-03-13,1,47,41
2020-03-13,2,12,11
2020-03-13,3,52,75
2020-03-13,7,20,20
2020-03-13,0,14,17
2020-03-13,0,5,9
2020-03-13,0,19,14
2020-03-12,2,15,13
2020-03-12,2,186,166
2020-03-12,1,24,29
2020-03-11,1,26,26
2020-03-11,0,15,28
2020-03-11,0,16,26
2020-03-10,0,82,70
2020-03-10,0,8,20
2020-03-10,0,31,40
2020-03-10,1,17,21
2020-03-10,0,11,12
2020-03-10,2,40,37
2020-03-09,0,23,28
2020-03-09,0,10,10
2020-03-09,3,51,51
2020-03-09,2,47,77
2020-03-09,1,9,15
2020-03-09,0,14,29
2020-03-09,0,12,15
2020-03-07,1,45,52
2020-03-07,0,55,78
2020-03-07,4,27,51
2020-03-06,4,45,58
2020-03-06,0,12,8
2020-03-06,0,12,11
2020-03-06,3,38,40
2020-03-06,2,8,12
2020-03-06,0,6,9
2020-03-06,1,10,16
2020-03-06,0,6,10
2020-03-05,0,13,14
2020-03-05,0,7,13
2020-03-05,0,11,14
2020-03-04,1,7,4
2020-03-04,2,5,14
2020-03-04,0,0,2
2020-03-04,1,16,15
2020-03-04,1,9,11
2020-03-04,0,6,7
2020-03-04,1,16,13
2020-03-04,1,23,20
2020-03-03,2,26,25
2020-03-03,2,30,28
2020-03-03,46,267,365
2020-03-03,0,8,7
2020-03-03,0,19,36
2020-03-02,2,67,81
2020-03-02,1,25,26
2020-03-02,0,18,17
2020-03-02,0,22,20
2020-03-02,0,17,12
2020-03-01,11,349,402
2020-05-25,8,119,137
2020-05-25,16,63,113
2020-05-24,12,42,69
2020-05-24,23,132,223
2020-05-23,15,64,99
2020-05-23,0,11,42
2020-05-23,14,95,129
2020-05-21,6,84,108
2020-05-21,3,93,92
2020-05-21,18,173,186
2020-05-20,8,67,78
2020-05-20,3,79,62
2020-05-19,8,94,96
2020-05-19,11,113,111
2020-05-19,51,414,461
2020-05-18,14,132,119
2020-05-18,30,423,270
2020-05-18,20,746,900
2020-05-17,13,113,172
2020-05-16,2,59,80
2020-05-16,4,68,125
2020-05-16,22,109,186
2020-05-15,5,52,60
2020-05-14,7,101,91
2020-05-14,16,153,144
2020-05-13,18,106,140
2020-05-13,9,170,187
2020-05-11,3,103,110
2020-05-10,20,118,164
2020-05-10,21,190,306
2020-05-10,52,693,911
2020-05-09,5,48,60
2020-05-09,3,19,39
2020-05-09,3,53,111
2020-05-09,6,75,113
2020-05-09,17,200,332
2020-05-08,12,61,125
2020-05-08,5,36,54
2020-05-08,24,174,240
2020-05-08,17,127,165
2020-05-08,13,42,84
2020-05-08,6,50,82
2020-05-07,3,34,48
2020-05-07,4,215,245
2020-05-07,1,28,35
2020-05-07,3,96,179
2020-05-07,13,184,192
2020-05-07,3,104,121
2020-05-06,3,64,70
2020-05-06,9,74,108
2020-05-05,9,67,85
2020-05-05,7,93,118
2020-05-05,45,540,654
2020-05-04,3,18,35
2020-05-04,15,96,120
2020-05-04,4,75,86
2020-05-03,21,207,342
2020-05-03,6,124,179
2020-05-02,6,42,86
2020-05-02,11,56,76
2020-05-02,11,104,137
2020-05-02,7,69,132
2020-05-02,6,135,200
2020-05-01,7,33,34
2020-05-01,3,38,75
2020-05-01,8,108,129
2020-05-01,42,512,747
2020-05-01,32,350,669
2020-04-30,6,81,91
2020-04-30,6,164,160
2020-04-29,4,217,171
2020-04-29,6,123,138
2020-04-28,3,78,101
2020-04-27,2,46,41
2020-04-27,10,297,339
2020-04-26,15,143,191
2020-04-26,5,54,61
2020-04-26,13,150,231
2020-04-26,7,153,202
2020-04-26,16,212,339
2020-04-26,12,91,122
2020-04-25,36,271,406
2020-04-25,4,69,142
2020-04-25,2,57,90
2020-04-25,7,66,79
2020-04-25,11,85,178
2020-04-25,6,79,124
2020-04-24,37,344,441
2020-04-24,4,54,70
2020-04-24,81,223,334
2020-04-23,5,51,50
2020-04-23,15,183,181
2020-04-22,81,228,256
2020-04-22,6,56,42
2020-04-21,5,87,92
2020-04-21,10,117,141
2020-04-21,2,42,45
2020-04-20,2,66,65
2020-04-19,4,44,45
2020-04-19,11,128,160
2020-04-19,1,29,38
2020-04-18,10,84,121
2020-04-18,0,20,37
2020-04-18,11,91,164
2020-04-17,94,493,833
2020-04-16,3,65,80
2020-04-16,4,76,72
2020-04-15,7,50,52
2020-04-14,23,181,213
2020-04-14,11,85,100
2020-04-14,7,67,58
2020-04-14,20,731,749
2020-04-11,68,93,106
2020-04-11,24,584,976
2020-04-10,17,503,613
2020-04-09,7,131,156
2020-04-09,33,1057,1281
2020-04-09,13,193,209
2020-04-08,10,91,97
2020-04-05,16,76,95
2020-04-05,8,132,151
2020-04-05,12,235,198
2020-04-05,70,527,393
2020-04-05,116,1140,1632
2020-04-04,20,285,338
2020-04-04,42,468,388
2020-04-04,15,248,483
2020-03-29,40,980,1039
2020-03-29,5,193,262
2020-03-25,33,417,475
2020-03-23,56,654,1233
2020-03-21,30,1193,1088
2020-03-21,45,559,694
2020-03-21,9,228,224
2020-03-20,1,196,177
2020-03-20,5,263,212
2020-03-19,36,1556,1556
2020-03-17,29,605,645
2020-03-16,98,702,504
2020-03-14,5,174,120
2020-03-14,24,464,414
2020-03-12,13,148,108
2020-03-11,28,332,275
2020-03-10,99,362,356
2020-03-03,3,101,113
2020-05-22,5,67,107
2020-05-15,3,14,34
2020-05-15,11,87,161
2020-05-14,10,30,34
2020-05-12,4,17,29
2020-05-11,12,17,27
2020-05-08,2,26,32
2020-05-06,0,7,5
2020-05-06,18,70,135
2020-05-04,11,153,248
2020-05-01,6,25,41
2020-04-29,63,591,951
2020-04-17,3,40,105
2020-04-17,15,118,233
2020-04-17,4,32,76
2020-04-15,4,22,33
2020-04-13,7,11,22
2020-04-10,15,128,171
2020-04-03,22,20,37
2020-04-03,37,59,113
2020-03-27,14,281,406
2020-03-26,24,17,67
2020-03-26,14,73,123
2020-03-25,8,65,117
2020-03-18,11,388,359
2020-03-17,3,21,41
2020-05-25,2,17,29
2020-05-23,5,48,133
2020-05-22,2,30,53
2020-05-22,1,39,50
2020-05-21,17,58,138
2020-05-20,7,80,108
2020-05-20,3,3,10
2020-05-19,6,34,59
2020-05-19,1,8,18
2020-05-19,0,14,11
2020-05-19,0,12,6
2020-05-19,5,50,115
2020-05-19,0,21,51
2020-05-19,2,58,34
2020-05-19,0,8,17
2020-05-18,6,47,45
2020-05-18,6,35,66
2020-05-18,3,29,49
2020-05-15,23,115,238
2020-05-15,9,22,35
2020-05-15,4,5,31
2020-05-14,4,23,27
2020-05-14,109,250,564
2020-05-14,17,81,97
2020-05-12,12,119,210
2020-05-12,4,46,59
2020-05-11,6,45,84
2020-05-11,5,24,44
2020-05-08,5,10,65
2020-05-08,21,104,217
2020-05-08,5,62,88
2020-05-08,4,12,25
2020-05-08,2,19,24
2020-05-07,8,39,69
2020-05-07,4,23,30
2020-05-07,91,255,934
2020-05-07,2,1,14
2020-05-07,1,2,5
2020-05-07,2,6,13
2020-05-07,2,8,13
2020-05-07,1,4,5
2020-05-07,1,3,9
2020-05-07,1,4,14
2020-05-07,1,6,13
2020-05-07,1,3,4
2020-05-07,1,3,5
2020-05-07,1,26,33
2020-05-05,4,24,50
2020-05-04,1,9,18
2020-05-04,3,45,91
2020-05-01,6,59,90
2020-04-30,3,103,147
2020-04-30,6,38,70
2020-04-30,11,111,162
2020-04-29,13,138,302
2020-04-29,12,45,62
2020-04-29,6,87,110
2020-04-29,2,21,30
2020-04-29,4,46,49
2020-04-29,7,80,109
2020-04-28,3,14,27
2020-04-28,2,27,43
2020-04-27,3,52,73
2020-04-24,22,64,87
2020-04-23,12,55,75
2020-04-23,1,26,35
2020-04-23,5,46,82
2020-04-23,2,18,36
2020-04-23,2,15,35
2020-04-22,7,110,166
2020-04-22,429,2889,8641
2020-04-21,10,27,57
2020-04-21,6,133,169
2020-04-21,14,151,180
2020-04-21,2,29,50
2020-04-20,8,41,57
2020-04-20,0,35,44
2020-04-19,8,48,76
2020-04-18,13,22,52
2020-04-18,6,18,42
2020-04-17,9,24,39
2020-04-17,19,184,334
2020-04-17,5,32,63
2020-04-17,3,20,58
2020-04-17,9,89,147
2020-04-17,0,20,34
2020-04-17,3,23,49
2020-04-17,1,11,31
2020-04-17,14,164,267
2020-04-16,17,89,172
2020-04-15,6,69,75
2020-04-15,6,168,234
2020-04-15,11,119,219
2020-04-15,2,8,18
2020-04-14,3,39,69
2020-04-14,35,196,335
2020-04-13,7,81,117
2020-04-13,4,50,60
2020-04-13,0,34,47
2020-04-12,10,76,121
2020-04-11,10,56,96
2020-04-10,15,140,251
2020-04-10,1,48,65
2020-04-10,35,302,529
2020-04-10,1,7,17
2020-04-09,9,53,94
2020-04-09,20,103,173
2020-04-09,2,31,68
2020-04-08,2,36,74
2020-04-08,0,3,12
2020-04-08,2,12,37
2020-04-08,2,8,25
2020-04-08,1,35,57
2020-04-08,1,4,11
2020-04-08,3,15,41
2020-04-08,5,9,22
2020-04-08,1,7,34
2020-04-08,1,5,11
2020-04-07,6,91,152
2020-04-06,7,37,56
2020-04-06,5,113,177
2020-04-02,14,105,122
2020-04-02,8,86,146
2020-04-01,34,635,802
2020-03-27,49,220,469
2020-03-27,2,30,30
2020-03-26,10,43,107
2020-03-26,2,84,92
2020-03-26,19,186,634
2020-03-25,10,195,329
2020-03-25,3,141,209
2020-03-25,9,55,67
2020-03-25,1,64,71
2020-03-25,9,166,224
2020-03-24,4,33,50
2020-03-24,6,85,96
2020-03-24,2,86,150
2020-03-23,6,73,129
2020-03-23,9,103,165
2020-03-20,3,31,43
2020-03-20,6,61,91
2020-03-20,0,1,1
2020-03-19,9,30,51
2020-03-19,21,49,66
2020-03-18,13,157,246
2020-03-18,3,43,48
2020-03-17,34,577,536
2020-03-17,8,133,144
2020-03-17,171,1851,7469
2020-03-17,849,1881,6768
2020-03-17,199,2428,6970
2020-03-16,369,3032,10001
2020-03-16,11,361,616
2020-03-15,6,94,118
2020-03-14,13,55,125
2020-03-13,4,41,79
2020-03-13,3,66,135
2020-03-13,4,51,76
2020-03-12,5,48,39
2020-03-04,5,9,14
2020-03-04,4,12,20
2020-03-04,2,9,15
2020-03-04,4,25,46
2020-03-04,1,4,12
2020-03-04,1,4,9
2020-03-04,1,2,6
2020-03-03,11,88,135
2020-05-25,26,75,190
2020-05-25,84,267,669
2020-05-25,90,209,594
2020-05-25,26,59,251
2020-05-25,83,161,357
2020-05-25,141,458,692
2020-05-25,7,50,98
2020-05-25,9,46,95
2020-05-25,34,237,470
2020-05-25,87,317,749
2020-05-25,3,28,62
2020-05-25,4,30,52
2020-05-25,6,26,62
2020-05-25,5,21,51
2020-05-25,2,23,53
2020-05-25,9,19,53
2020-05-25,5,20,49
2020-05-25,4,14,32
2020-05-25,5,15,43
2020-05-25,3,15,38
2020-05-25,3,29,50
2020-05-25,3,17,64
2020-05-25,6,20,48
2020-05-25,6,18,40
2020-05-25,11,33,66
2020-05-25,6,25,73
2020-05-25,6,19,60
2020-05-25,155,530,1277
2020-05-25,231,462,1068
2020-05-25,13,81,256
2020-05-24,25,139,404
2020-05-24,27,56,218
2020-05-24,6,56,226
2020-05-23,15,71,290
2020-05-23,6,33,201
2020-05-23,17,46,156
2020-05-22,17,63,252
2020-05-22,17,67,175
2020-05-22,9,53,154
2020-05-22,9,56,178
2020-05-22,87,506,1255
2020-05-22,16,58,260
2020-05-22,12,43,141
2020-05-22,10,45,104
2020-05-22,7,38,64
2020-05-22,13,28,71
2020-05-22,4,29,53
2020-05-22,4,19,35
2020-05-22,2,14,38
2020-05-22,4,25,48
2020-05-22,7,36,63
2020-05-22,5,30,71
2020-05-22,5,44,93
2020-05-22,5,21,40
2020-05-22,7,17,47
2020-05-22,8,22,53
2020-05-22,3,20,50
2020-05-22,6,16,49
2020-05-22,8,24,64
2020-05-22,232,462,1237
2020-05-22,10,71,253
2020-05-22,14,73,201
2020-05-22,12,28,115
2020-05-22,10,17,78
2020-05-22,5,20,48
2020-05-22,2,14,37
2020-05-22,3,11,24
2020-05-22,3,16,40
2020-05-22,3,17,40
2020-05-22,4,15,44
2020-05-22,4,20,45
2020-05-22,3,12,47
2020-05-22,2,11,36
2020-05-22,3,13,31
2020-05-22,4,28,86
2020-05-22,4,11,38
2020-05-22,3,15,27
2020-05-22,3,13,28
2020-05-22,5,16,38
2020-05-22,3,9,27
2020-05-22,77,322,1114
2020-05-21,16,94,253
2020-05-21,14,61,181
2020-05-21,11,41,117
2020-05-21,59,375,831
2020-05-21,168,623,1540
2020-05-21,9,45,132
2020-05-21,14,47,209
2020-05-21,85,333,1283
2020-05-20,92,78,213
2020-05-20,42,201,438
2020-05-20,10,28,80
2020-05-20,14,47,137
2020-05-20,13,53,121
2020-05-20,7,34,84
2020-05-20,7,25,60
2020-05-20,6,23,44
2020-05-20,6,24,71
2020-05-20,13,81,102
2020-05-20,5,19,52
2020-05-20,5,18,55
2020-05-20,5,42,92
2020-05-20,10,34,66
2020-05-20,6,23,53
2020-05-20,6,28,68
2020-05-20,5,33,71
2020-05-20,3,21,56
2020-05-20,4,22,48
2020-05-20,7,18,56
2020-05-20,8,17,65
2020-05-20,8,17,82
2020-05-20,48,46,157
2020-05-20,11,24,82
2020-05-20,234,501,1310
2020-05-20,4,28,98
2020-05-20,6,29,116
2020-05-20,24,132,507
2020-05-20,19,85,293
2020-05-20,33,138,367
2020-05-20,8,50,144
2020-05-20,10,45,167
2020-05-20,8,15,40
2020-05-20,7,9,34
2020-05-20,2,14,32
2020-05-20,2,8,26
2020-05-20,7,14,37
2020-05-20,2,13,27
2020-05-20,4,12,35
2020-05-20,2,5,23
2020-05-20,8,21,111
2020-05-20,5,23,137
2020-05-20,4,20,56
2020-05-20,2,18,56
2020-05-20,3,18,60
2020-05-20,8,16,55
2020-05-20,6,19,63
2020-05-20,20,21,70
2020-05-20,6,17,55
2020-05-20,125,450,927
2020-05-19,12,33,152
2020-05-19,9,23,93
2020-05-19,5,12,66
2020-05-19,7,14,58
2020-05-19,21,64,189
2020-05-19,25,63,210
2020-05-19,92,230,679
2020-05-19,50,70,273
2020-05-19,21,100,302
2020-05-19,22,59,205
2020-05-19,13,53,173
2020-05-19,6,34,117
2020-05-19,5,27,118
2020-05-19,7,27,125
2020-05-19,8,29,114
2020-05-19,8,43,138
2020-05-19,18,116,273
2020-05-19,9,19,115
2020-05-19,13,45,167
2020-05-19,16,42,158
2020-05-19,26,32,138
2020-05-19,364,498,1659
2020-05-19,152,400,1063
2020-05-19,8,31,92
2020-05-18,40,51,160
2020-05-18,19,31,118
2020-05-18,30,95,211
2020-05-18,33,67,206
2020-05-18,23,52,152
2020-05-18,15,39,94
2020-05-18,7,24,70
2020-05-18,11,37,79
2020-05-18,18,43,103
2020-05-18,19,43,142
2020-05-18,159,253,622
2020-05-18,67,214,645
2020-05-18,25,89,387
2020-05-18,14,69,211
2020-05-18,30,93,311
2020-05-18,23,108,373
2020-05-18,71,178,539
2020-05-18,16,71,204
2020-05-18,124,120,377
2020-05-18,216,290,712
2020-05-18,10,38,174
2020-05-18,16,65,159
2020-05-18,19,94,245
2020-05-18,19,54,139
2020-05-18,6,35,94
2020-05-18,8,37,83
2020-05-18,10,83,121
2020-05-18,9,72,125
2020-05-18,9,38,93
2020-05-18,3,34,82
2020-05-18,6,37,100
2020-05-18,6,37,85
2020-05-18,4,26,61
2020-05-18,3,18,61
2020-05-18,3,21,61
2020-05-18,3,26,53
2020-05-18,7,21,66
2020-05-18,7,28,79
2020-05-18,8,26,64
2020-05-18,6,31,71
2020-05-18,3,28,51
2020-05-18,6,24,63
2020-05-18,3,28,72
2020-05-18,3,25,55
2020-05-18,4,26,55
2020-05-18,8,25,63
2020-05-18,7,22,50
2020-05-18,7,26,68
2020-05-18,7,37,78
2020-05-18,4,31,84
2020-05-18,3,45,93
2020-05-18,3,37,79
2020-05-18,3,60,81
2020-05-18,5,40,83
2020-05-18,2,32,90
2020-05-18,4,40,87
2020-05-18,5,41,84
2020-05-18,3,54,98
2020-05-18,4,38,88
2020-05-18,2,40,89
2020-05-18,3,30,77
2020-05-18,2,46,93
2020-05-18,4,35,79
2020-05-18,3,36,77
2020-05-18,5,62,90
2020-05-18,6,50,95
2020-05-18,5,41,112
2020-05-18,25,86,238
2020-05-18,498,1285,3118
2020-05-18,136,230,561
2020-05-18,105,428,1008
2020-05-17,49,75,327
2020-05-17,24,130,298
2020-05-17,18,123,387
2020-05-17,36,150,383
2020-05-17,19,219,463
2020-05-17,117,496,1045
2020-05-17,26,151,381
2020-05-17,17,62,200
2020-05-17,10,52,152
2020-05-17,14,108,233
2020-05-17,10,78,182
2020-05-17,10,102,297
2020-05-17,12,106,301
2020-05-17,10,120,279
2020-05-17,13,104,234
2020-05-17,19,146,361
2020-05-17,230,742,2258
2020-05-17,15,66,267
2020-05-17,23,79,377
2020-05-16,72,180,537
2020-05-16,23,85,381
2020-05-16,19,86,343
2020-05-16,11,71,272
2020-05-16,13,57,163
2020-05-16,17,81,284
2020-05-16,6,34,96
2020-05-16,10,59,235
2020-05-16,14,43,230
2020-05-15,30,419,654
2020-05-15,42,50,136
2020-05-15,9,76,191
2020-05-15,6,49,94
2020-05-15,2,29,58
2020-05-15,7,45,52
2020-05-15,2,31,64
2020-05-15,3,25,67
2020-05-15,3,21,52
2020-05-15,3,15,44
2020-05-15,2,15,45
2020-05-15,5,25,83
2020-05-15,7,65,152
2020-05-15,3,15,58
2020-05-15,5,15,44
2020-05-15,5,17,61
2020-05-15,12,27,87
2020-05-15,15,27,116
2020-05-15,6,16,67
2020-05-15,5,14,43
2020-05-15,5,20,60
2020-05-15,6,23,86
2020-05-15,5,28,86
2020-05-15,7,17,77
2020-05-15,10,14,65
2020-05-15,8,20,73
2020-05-15,10,22,78
2020-05-15,11,16,75
2020-05-15,264,629,1506
2020-05-15,25,94,384
2020-05-14,248,599,1531
2020-05-14,26,107,339
2020-05-14,37,235,564
2020-05-14,15,106,305
2020-05-14,11,117,286
2020-05-14,15,118,331
2020-05-14,25,177,355
2020-05-14,116,801,1833
2020-05-13,33,105,357
2020-05-13,11,58,183
2020-05-13,12,54,128
2020-05-13,8,37,149
2020-05-13,9,33,149
2020-05-13,43,125,468
2020-05-13,12,47,159
2020-05-13,6,40,105
2020-05-13,3,28,49
2020-05-13,2,35,53
2020-05-13,2,33,58
2020-05-13,4,42,61
2020-05-13,8,68,114
2020-05-13,4,31,64
2020-05-13,5,30,63
2020-05-13,2,15,32
2020-05-13,3,17,23
2020-05-13,4,51,98
2020-05-13,6,39,86
2020-05-13,6,26,70
2020-05-13,4,30,81
2020-05-13,5,29,64
2020-05-13,2,23,49
2020-05-13,3,14,31
2020-05-13,7,47,113
2020-05-13,5,38,116
2020-05-13,335,641,1595
2020-05-13,16,52,188
2020-05-13,85,366,1321
2020-05-12,34,277,702
2020-05-12,5,110,302
2020-05-12,14,69,297
2020-05-12,20,206,522
2020-05-12,7,17,78
2020-05-12,25,57,161
2020-05-12,5,31,90
2020-05-12,11,45,168
2020-05-11,12,73,244
2020-05-11,70,245,645
2020-05-11,75,303,554
2020-05-11,35,167,398
2020-05-11,25,197,362
2020-05-11,92,419,855
2020-05-11,46,53,155
2020-05-11,21,75,228
2020-05-11,11,25,97
2020-05-11,12,17,46
2020-05-11,8,16,54
2020-05-11,7,42,86
2020-05-11,10,28,57
2020-05-11,14,54,122
2020-05-11,7,55,95
2020-05-11,10,56,86
2020-05-11,5,21,41
2020-05-11,6,49,80
2020-05-11,8,46,75
2020-05-11,4,50,77
2020-05-11,7,51,63
2020-05-11,14,55,121
2020-05-11,13,103,176
2020-05-11,12,56,125
2020-05-11,7,38,66
2020-05-11,9,56,86
2020-05-11,7,68,102
2020-05-11,17,91,143
2020-05-11,14,62,138
2020-05-11,9,41,114
2020-05-11,9,39,91
2020-05-11,11,28,75
2020-05-11,17,43,100
2020-05-11,301,595,1425
2020-05-11,11,30,166
2020-05-11,99,363,945
2020-05-10,67,374,736
2020-05-10,30,112,283
2020-05-09,467,603,1707
2020-05-09,1387,1045,2896
2020-05-09,29,155,312
2020-05-09,19,75,184
2020-05-09,17,148,300
2020-05-09,13,94,215
2020-05-09,12,94,194
2020-05-09,11,108,201
2020-05-09,8,116,213
2020-05-09,90,680,1342
2020-05-08,68,98,332
2020-05-08,21,75,333
2020-05-08,18,74,280
2020-05-08,74,106,330
2020-05-08,9,34,98
2020-05-08,8,33,89
2020-05-08,3,20,61
2020-05-08,5,17,53
2020-05-08,6,19,44
2020-05-08,7,19,50
2020-05-08,8,19,61
2020-05-08,5,16,24
2020-05-08,5,13,22
2020-05-08,1,13,22
2020-05-08,8,20,50
2020-05-08,11,64,116
2020-05-08,13,28,84
2020-05-08,5,45,102
2020-05-08,5,30,91
2020-05-08,9,44,111
2020-05-08,230,697,1654
2020-05-08,20,203,554
2020-05-08,8,128,384
2020-05-08,14,152,387
2020-05-08,13,144,316
2020-05-08,142,939,2316
2020-05-07,40,50,189
2020-05-07,31,42,116
2020-05-07,207,446,1399
2020-05-06,93,81,259
2020-05-06,55,153,466
2020-05-06,43,150,334
2020-05-06,22,87,201
2020-05-06,12,79,191
2020-05-06,10,42,97
2020-05-06,10,52,106
2020-05-06,8,54,111
2020-05-06,8,67,122
2020-05-06,14,273,362
2020-05-06,12,82,146
2020-05-06,8,84,141
2020-05-06,328,957,1403
2020-05-06,5,47,103
2020-05-06,6,41,76
2020-05-06,11,55,92
2020-05-06,10,57,84
2020-05-06,5,36,61
2020-05-06,10,43,61
2020-05-06,7,74,92
2020-05-06,3,41,78
2020-05-06,4,32,65
2020-05-06,7,46,76
2020-05-06,13,56,138
2020-05-06,8,68,99
2020-05-06,392,857,1917
2020-05-06,7,36,132
2020-05-06,5,30,86
2020-05-06,6,10,38
2020-05-06,5,14,48
2020-05-06,4,16,47
2020-05-06,466,2004,4385
2020-05-05,32,134,259
2020-05-05,21,71,296
2020-05-05,8,90,276
2020-05-05,14,207,340
2020-05-05,17,293,446
2020-05-05,87,544,988
2020-05-05,260,1590,3086
2020-05-04,169,485,1314
2020-05-04,24,77,314
2020-05-04,34,43,141
2020-05-04,20,94,237
2020-05-04,11,26,85
2020-05-04,4,35,74
2020-05-04,3,20,52
2020-05-04,2,27,43
2020-05-04,3,50,80
2020-05-04,2,41,68
2020-05-04,2,39,59
2020-05-04,3,61,80
2020-05-04,2,25,54
2020-05-04,6,31,76
2020-05-04,5,21,75
2020-05-04,5,23,60
2020-05-04,13,38,81
2020-05-04,3,20,49
2020-05-04,6,21,53
2020-05-04,8,26,64
2020-05-04,8,25,54
2020-05-04,8,24,74
2020-05-04,164,395,1050
2020-05-04,16,61,216
2020-05-04,15,83,262
2020-05-04,3,23,85
2020-05-04,7,43,106
2020-05-04,5,31,101
2020-05-04,11,35,135
2020-05-04,281,474,1402
2020-05-04,7,39,150
2020-05-04,8,50,181
2020-05-04,5,26,77
2020-05-04,2,16,32
2020-05-04,3,14,27
2020-05-04,2,13,26
2020-05-04,58,127,540
2020-05-04,95,320,881
2020-05-03,45,78,294
2020-05-03,54,96,391
2020-05-02,27,67,344
2020-05-02,25,97,338
2020-05-02,13,50,174
2020-05-02,19,61,232
2020-05-02,212,544,1522
2020-05-02,26,61,208
2020-05-01,13,43,161
2020-05-01,17,30,170
2020-05-01,116,227,883
2020-05-01,10,50,118
2020-05-01,9,48,123
2020-05-01,7,51,89
2020-05-01,6,51,92
2020-05-01,6,31,60
2020-05-01,8,23,57
2020-05-01,4,16,47
2020-05-01,5,20,59
2020-05-01,4,19,44
2020-05-01,4,19,33
2020-05-01,5,20,28
2020-05-01,5,18,45
2020-05-01,5,24,76
2020-05-01,11,59,106
2020-05-01,4,26,62
2020-05-01,5,38,64
2020-05-01,8,33,55
2020-05-01,3,26,43
2020-05-01,3,23,39
2020-05-01,7,33,48
2020-05-01,3,26,42
2020-05-01,3,26,68
2020-05-01,7,32,69
2020-05-01,4,24,44
2020-05-01,11,32,59
2020-05-01,7,32,69
2020-05-01,5,37,73
2020-05-01,8,44,74
2020-05-01,10,32,64
2020-05-01,11,41,69
2020-05-01,11,61,98
2020-05-01,15,48,105
2020-05-01,9,55,107
2020-05-01,28,57,138
2020-05-01,668,850,2045
2020-05-01,19,77,350
2020-04-30,135,140,319
2020-04-30,14,63,195
2020-04-30,11,31,138
2020-04-30,21,126,342
2020-04-30,7,95,258
2020-04-30,8,89,262
2020-04-30,18,120,235
2020-04-30,12,168,257
2020-04-30,70,789,1461
2020-04-30,4,31,149
2020-04-30,8,46,226
2020-04-30,104,198,845
2020-04-30,11,64,267
2020-04-30,49,232,1159
2020-04-30,9,54,173
2020-04-30,53,146,503
2020-04-30,7,110,243
2020-04-30,23,145,327
2020-04-30,8,110,229
2020-04-30,6,61,206
2020-04-30,10,67,179
2020-04-29,71,570,1038
2020-04-29,58,394,927
2020-04-29,265,1357,2695
2020-04-29,59,62,189
2020-04-29,10,66,175
2020-04-29,4,33,70
2020-04-29,5,36,61
2020-04-29,9,43,91
2020-04-29,6,30,75
2020-04-29,4,35,83
2020-04-29,2,31,70
2020-04-29,3,34,71
2020-04-29,9,50,91
2020-04-29,11,36,64
2020-04-29,7,28,53
2020-04-29,29,54,132
2020-04-29,10,42,74
2020-04-29,13,38,72
2020-04-29,22,31,80
2020-04-29,7,34,74
2020-04-29,7,27,58
2020-04-29,24,47,104
2020-04-29,10,45,90
2020-04-29,6,37,64
2020-04-29,14,63,98
2020-04-29,13,40,79
2020-04-29,14,37,70
2020-04-29,8,45,85
2020-04-29,14,38,68
2020-04-29,10,36,81
2020-04-29,6,33,70
2020-04-29,9,40,63
2020-04-29,9,36,74
2020-04-29,20,72,133
2020-04-29,19,45,79
2020-04-29,33,70,106
2020-04-29,518,919,2338
2020-04-29,13,107,265
2020-04-29,21,110,342
2020-04-29,19,101,298
2020-04-29,43,118,638
2020-04-29,21,115,328
2020-04-29,12,92,282
2020-04-29,89,365,1055
2020-04-29,22,100,248
